dataset,source_path,subject_id,trial_id,activity_id,class_dir,source_hz,target_hz,raw_samples,processed_samples,duration_seconds,effective_fs_before,effective_fs_after,resampling_method,timestamp_mode,acc_rows,gyro_rows
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user15\user15_adl2.csv,user15,user15_adl2,adl2,adl,20.0,25.0,231,288,11.48,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,231,231
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user15\user15_adl3.csv,user15,user15_adl3,adl3,adl,20.0,25.0,378,472,18.84,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,378,378
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user15\user15_adl4.csv,user15,user15_adl4,adl4,adl,20.0,25.0,493,616,24.6,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,493,493
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user15\user15_adl5.csv,user15,user15_adl5,adl5,adl,20.0,25.0,1476,1844,73.72,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1476,1476
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user15\user15_adl6.csv,user15,user15_adl6,adl6,adl,20.0,25.0,328,409,16.32,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,328,334
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user15\user15_adl7.csv,user15,user15_adl7,adl7,adl,20.0,25.0,205,256,10.200000000000001,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,205,205
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user15\user15_adl8.csv,user15,user15_adl8,adl8,adl,20.0,25.0,352,439,17.52,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,352,352
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user15\user15_adl9.csv,user15,user15_adl9,adl9,adl,20.0,25.0,228,284,11.32,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,229,228
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user16\user16_adl1.csv,user16,user16_adl1,adl1,adl,20.0,25.0,583,728,29.080000000000002,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,583,583
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user16\user16_adl10.csv,user16,user16_adl10,adl10,adl,20.0,25.0,228,284,11.32,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,229,228
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user16\user16_adl11.csv,user16,user16_adl11,adl11,adl,20.0,25.0,251,313,12.48,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,251,253
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user16\user16_adl12.csv,user16,user16_adl12,adl12,adl,20.0,25.0,387,483,19.28,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,388,387
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user16\user16_adl13.csv,user16,user16_adl13,adl13,adl,20.0,25.0,238,297,11.84,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,238,238
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user16\user16_adl14.csv,user16,user16_adl14,adl14,adl,20.0,25.0,330,412,16.44,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,330,330
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user16\user16_adl15.csv,user16,user16_adl15,adl15,adl,20.0,25.0,278,347,13.84,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,278,278
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user16\user16_adl16.csv,user16,user16_adl16,adl16,adl,20.0,25.0,565,706,28.2,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,579,565
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user16\user16_adl2.csv,user16,user16_adl2,adl2,adl,20.0,25.0,334,417,16.64,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,334,334
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user16\user16_adl3.csv,user16,user16_adl3,adl3,adl,20.0,25.0,158,197,7.84,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,158,158
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user16\user16_adl4.csv,user16,user16_adl4,adl4,adl,20.0,25.0,1119,1398,55.88,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1119,1127
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user16\user16_adl5.csv,user16,user16_adl5,adl5,adl,20.0,25.0,660,824,32.92,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,661,660
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user16\user16_adl6.csv,user16,user16_adl6,adl6,adl,20.0,25.0,189,236,9.4,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,189,189
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user16\user16_adl7.csv,user16,user16_adl7,adl7,adl,20.0,25.0,204,254,10.120000000000001,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,204,219
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user16\user16_adl8.csv,user16,user16_adl8,adl8,adl,20.0,25.0,342,427,17.04,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,342,342
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user16\user16_adl9.csv,user16,user16_adl9,adl9,adl,20.0,25.0,183,228,9.08,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,183,183
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user17\user17_adl1.csv,user17,user17_adl1,adl1,adl,20.0,25.0,505,631,25.2,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,505,505
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user17\user17_adl10.csv,user17,user17_adl10,adl10,adl,20.0,25.0,240,299,11.92,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,240,240
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user17\user17_adl11.csv,user17,user17_adl11,adl11,adl,20.0,25.0,233,291,11.6,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,251,233
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user17\user17_adl12.csv,user17,user17_adl12,adl12,adl,20.0,25.0,375,468,18.68,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,375,375
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user17\user17_adl13.csv,user17,user17_adl13,adl13,adl,20.0,25.0,495,618,24.68,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,496,495
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user17\user17_adl14.csv,user17,user17_adl14,adl14,adl,20.0,25.0,570,712,28.44,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,571,570
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user17\user17_adl15.csv,user17,user17_adl15,adl15,adl,20.0,25.0,429,536,21.400000000000002,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,429,429
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user17\user17_adl16.csv,user17,user17_adl16,adl16,adl,20.0,25.0,349,436,17.400000000000002,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,349,349
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user17\user17_adl2.csv,user17,user17_adl2,adl2,adl,20.0,25.0,425,531,21.2,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,426,425
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user17\user17_adl3.csv,user17,user17_adl3,adl3,adl,20.0,25.0,1621,2026,81.0,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1621,1621
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user17\user17_adl4.csv,user17,user17_adl4,adl4,adl,20.0,25.0,708,884,35.32,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,708,708
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user17\user17_adl5.csv,user17,user17_adl5,adl5,adl,20.0,25.0,182,227,9.040000000000001,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,182,182
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user17\user17_adl6.csv,user17,user17_adl6,adl6,adl,20.0,25.0,406,507,20.240000000000002,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,406,406
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user17\user17_adl7.csv,user17,user17_adl7,adl7,adl,20.0,25.0,213,266,10.6,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,214,213
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user17\user17_adl8.csv,user17,user17_adl8,adl8,adl,20.0,25.0,261,326,13.0,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,261,261
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user17\user17_adl9.csv,user17,user17_adl9,adl9,adl,20.0,25.0,305,381,15.200000000000001,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,305,305
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user18\user18_adl1.csv,user18,user18_adl1,adl1,adl,20.0,25.0,389,486,19.400000000000002,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,390,389
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user18\user18_adl10.csv,user18,user18_adl10,adl10,adl,20.0,25.0,203,253,10.08,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,204,203
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user18\user18_adl11.csv,user18,user18_adl11,adl11,adl,20.0,25.0,395,493,19.68,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,395,395
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user18\user18_adl12.csv,user18,user18_adl12,adl12,adl,20.0,25.0,324,404,16.12,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,324,324
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user18\user18_adl13.csv,user18,user18_adl13,adl13,adl,20.0,25.0,232,289,11.52,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,232,232
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user18\user18_adl14.csv,user18,user18_adl14,adl14,adl,20.0,25.0,565,706,28.2,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,565,565
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user18\user18_adl15.csv,user18,user18_adl15,adl15,adl,20.0,25.0,532,664,26.52,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,532,532
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user18\user18_adl16.csv,user18,user18_adl16,adl16,adl,20.0,25.0,569,711,28.400000000000002,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,569,569
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user18\user18_adl2.csv,user18,user18_adl2,adl2,adl,20.0,25.0,465,581,23.2,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,465,465
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user18\user18_adl3.csv,user18,user18_adl3,adl3,adl,20.0,25.0,561,701,28.0,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,561,561
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user18\user18_adl4.csv,user18,user18_adl4,adl4,adl,20.0,25.0,158,197,7.84,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,158,158
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user18\user18_adl5.csv,user18,user18_adl5,adl5,adl,20.0,25.0,747,933,37.28,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,748,747
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user18\user18_adl6.csv,user18,user18_adl6,adl6,adl,20.0,25.0,326,407,16.240000000000002,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,326,326
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user18\user18_adl7.csv,user18,user18_adl7,adl7,adl,20.0,25.0,567,708,28.28,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,568,567
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user18\user18_adl8.csv,user18,user18_adl8,adl8,adl,20.0,25.0,620,774,30.92,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,620,620
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user18\user18_adl9.csv,user18,user18_adl9,adl9,adl,20.0,25.0,286,357,14.24,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,286,286
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user19\user19_adl1.csv,user19,user19_adl1,adl1,adl,20.0,25.0,430,537,21.44,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,430,430
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user19\user19_adl10.csv,user19,user19_adl10,adl10,adl,20.0,25.0,497,621,24.8,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,497,497
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user19\user19_adl11.csv,user19,user19_adl11,adl11,adl,20.0,25.0,183,228,9.08,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,184,183
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user19\user19_adl12.csv,user19,user19_adl12,adl12,adl,20.0,25.0,4001,5001,200.0,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,4001,4001
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user19\user19_adl13.csv,user19,user19_adl13,adl13,adl,20.0,25.0,193,241,9.6,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,194,193
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user19\user19_adl14.csv,user19,user19_adl14,adl14,adl,20.0,25.0,255,318,12.68,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,256,255
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user19\user19_adl15.csv,user19,user19_adl15,adl15,adl,20.0,25.0,239,298,11.88,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,240,239
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user19\user19_adl16.csv,user19,user19_adl16,adl16,adl,20.0,25.0,569,711,28.400000000000002,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,570,569
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user19\user19_adl2.csv,user19,user19_adl2,adl2,adl,20.0,25.0,371,463,18.48,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,371,371
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user19\user19_adl3.csv,user19,user19_adl3,adl3,adl,20.0,25.0,893,1116,44.6,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,894,893
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user19\user19_adl4.csv,user19,user19_adl4,adl4,adl,20.0,25.0,292,364,14.52,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,292,292
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user19\user19_adl5.csv,user19,user19_adl5,adl5,adl,20.0,25.0,185,231,9.200000000000001,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,185,185
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user19\user19_adl6.csv,user19,user19_adl6,adl6,adl,20.0,25.0,317,396,15.8,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,317,334
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user19\user19_adl7.csv,user19,user19_adl7,adl7,adl,20.0,25.0,199,248,9.88,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,200,199
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user19\user19_adl8.csv,user19,user19_adl8,adl8,adl,20.0,25.0,246,307,12.24,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,246,246
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user19\user19_adl9.csv,user19,user19_adl9,adl9,adl,20.0,25.0,569,711,28.400000000000002,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,569,569
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user2\user2_adl1.csv,user2,user2_adl1,adl1,adl,20.0,25.0,296,369,14.72,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,296,296
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user2\user2_adl10.csv,user2,user2_adl10,adl10,adl,20.0,25.0,355,443,17.68,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,355,355
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user2\user2_adl11.csv,user2,user2_adl11,adl11,adl,20.0,25.0,544,679,27.12,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,544,544
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user2\user2_adl12.csv,user2,user2_adl12,adl12,adl,20.0,25.0,339,423,16.88,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,339,339
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user2\user2_adl13.csv,user2,user2_adl13,adl13,adl,20.0,25.0,395,493,19.68,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,397,395
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user2\user2_adl14.csv,user2,user2_adl14,adl14,adl,20.0,25.0,429,536,21.400000000000002,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,430,429
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user2\user2_adl15.csv,user2,user2_adl15,adl15,adl,20.0,25.0,363,453,18.080000000000002,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,363,363
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user2\user2_adl16.csv,user2,user2_adl16,adl16,adl,20.0,25.0,694,867,34.64,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,694,1097
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user2\user2_adl2.csv,user2,user2_adl2,adl2,adl,20.0,25.0,367,458,18.28,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,367,367
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user2\user2_adl3.csv,user2,user2_adl3,adl3,adl,20.0,25.0,404,504,20.12,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,404,404
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user2\user2_adl4.csv,user2,user2_adl4,adl4,adl,20.0,25.0,268,334,13.32,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,268,278
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user2\user2_adl5.csv,user2,user2_adl5,adl5,adl,20.0,25.0,563,703,28.080000000000002,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,564,563
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user2\user2_adl6.csv,user2,user2_adl6,adl6,adl,20.0,25.0,245,306,12.200000000000001,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,245,245
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user2\user2_adl7.csv,user2,user2_adl7,adl7,adl,20.0,25.0,610,762,30.44,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,610,610
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user2\user2_adl8.csv,user2,user2_adl8,adl8,adl,20.0,25.0,502,627,25.04,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,503,502
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user2\user2_adl9.csv,user2,user2_adl9,adl9,adl,20.0,25.0,245,306,12.200000000000001,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,246,245
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user20\user20_adl1.csv,user20,user20_adl1,adl1,adl,20.0,25.0,449,561,22.400000000000002,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,449,449
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user20\user20_adl10.csv,user20,user20_adl10,adl10,adl,20.0,25.0,134,167,6.640000000000001,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,135,134
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user20\user20_adl11.csv,user20,user20_adl11,adl11,adl,20.0,25.0,253,316,12.6,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,253,253
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user20\user20_adl12.csv,user20,user20_adl12,adl12,adl,20.0,25.0,384,479,19.12,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,385,384
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user20\user20_adl13.csv,user20,user20_adl13,adl13,adl,20.0,25.0,241,301,12.0,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,242,241
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user20\user20_adl14.csv,user20,user20_adl14,adl14,adl,20.0,25.0,180,224,8.92,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,180,180
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user20\user20_adl15.csv,user20,user20_adl15,adl15,adl,20.0,25.0,301,376,15.0,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,301,301
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user20\user20_adl16.csv,user20,user20_adl16,adl16,adl,20.0,25.0,570,712,28.44,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,570,570
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user20\user20_adl2.csv,user20,user20_adl2,adl2,adl,20.0,25.0,838,1047,41.84,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,839,838
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user20\user20_adl3.csv,user20,user20_adl3,adl3,adl,20.0,25.0,428,534,21.32,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,429,428
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user20\user20_adl4.csv,user20,user20_adl4,adl4,adl,20.0,25.0,950,1187,47.44,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,968,950
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user20\user20_adl5.csv,user20,user20_adl5,adl5,adl,20.0,25.0,249,311,12.4,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,250,249
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user20\user20_adl6.csv,user20,user20_adl6,adl6,adl,20.0,25.0,642,802,32.04,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,643,642
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user20\user20_adl7.csv,user20,user20_adl7,adl7,adl,20.0,25.0,281,351,14.0,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,281,281
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user20\user20_adl8.csv,user20,user20_adl8,adl8,adl,20.0,25.0,859,1073,42.88,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,859,877
