window_id,dataset,source_path,source_folder,subject_id,trial_id,activity_id,activity_name,activity,fall_label,direction_label,direction_supervised,start_idx,end_idx,start_time,end_time,sampling_rate,window_size,stride_size,feature_order,source_hz,target_hz,resampling_method,window_rule,original_length,processed_length,fall_interval_start,fall_interval_end,unit_conversion,sensor_position,dataset_name,acc_unit_before,gyro_unit_before,acc_unit_after,gyro_unit_after,conversion_factor_acc,conversion_factor_gyro,unit_harmonized,split
w25_00000046,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl11.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl11,adl11,nearly_sitting_and_getting_up,nearly_sitting_and_getting_up,0,none,False,12,62,0.48,2.48,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,1136,1419,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000047,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl11.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl11,adl11,nearly_sitting_and_getting_up,nearly_sitting_and_getting_up,0,none,False,24,74,0.96,2.96,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,1136,1419,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000048,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl11.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl11,adl11,nearly_sitting_and_getting_up,nearly_sitting_and_getting_up,0,none,False,36,86,1.44,3.44,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,1136,1419,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000049,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl11.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl11,adl11,nearly_sitting_and_getting_up,nearly_sitting_and_getting_up,0,none,False,48,98,1.92,3.92,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,1136,1419,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000050,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl12.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl12,adl12,swinging_hands,swinging_hands,0,none,False,0,50,0.0,2.0,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,713,891,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000051,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl12.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl12,adl12,swinging_hands,swinging_hands,0,none,False,12,62,0.48,2.48,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,713,891,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000052,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl12.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl12,adl12,swinging_hands,swinging_hands,0,none,False,24,74,0.96,2.96,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,713,891,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000053,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl12.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl12,adl12,swinging_hands,swinging_hands,0,none,False,36,86,1.44,3.44,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,713,891,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000054,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl12.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl12,adl12,swinging_hands,swinging_hands,0,none,False,48,98,1.92,3.92,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,713,891,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000055,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl13.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl13,adl13,lying_on_bed,lying_on_bed,0,none,False,0,50,0.0,2.0,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,501,626,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000056,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl13.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl13,adl13,lying_on_bed,lying_on_bed,0,none,False,12,62,0.48,2.48,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,501,626,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000057,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl13.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl13,adl13,lying_on_bed,lying_on_bed,0,none,False,24,74,0.96,2.96,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,501,626,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000058,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl13.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl13,adl13,lying_on_bed,lying_on_bed,0,none,False,36,86,1.44,3.44,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,501,626,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000059,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl13.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl13,adl13,lying_on_bed,lying_on_bed,0,none,False,48,98,1.92,3.92,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,501,626,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000060,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl14.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl14,adl14,lying_on_back_getting_up_slowly,lying_on_back_getting_up_slowly,0,none,False,0,50,0.0,2.0,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,477,596,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000061,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl14.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl14,adl14,lying_on_back_getting_up_slowly,lying_on_back_getting_up_slowly,0,none,False,12,62,0.48,2.48,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,477,596,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000062,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl14.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl14,adl14,lying_on_back_getting_up_slowly,lying_on_back_getting_up_slowly,0,none,False,24,74,0.96,2.96,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,477,596,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000063,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl14.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl14,adl14,lying_on_back_getting_up_slowly,lying_on_back_getting_up_slowly,0,none,False,36,86,1.44,3.44,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,477,596,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000064,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl14.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl14,adl14,lying_on_back_getting_up_slowly,lying_on_back_getting_up_slowly,0,none,False,48,98,1.92,3.92,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,477,596,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000065,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl15.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl15,adl15,lying_on_back_getting_up_normally,lying_on_back_getting_up_normally,0,none,False,0,50,0.0,2.0,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,1118,1397,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000066,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl15.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl15,adl15,lying_on_back_getting_up_normally,lying_on_back_getting_up_normally,0,none,False,12,62,0.48,2.48,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,1118,1397,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000067,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl15.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl15,adl15,lying_on_back_getting_up_normally,lying_on_back_getting_up_normally,0,none,False,24,74,0.96,2.96,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,1118,1397,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000068,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl15.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl15,adl15,lying_on_back_getting_up_normally,lying_on_back_getting_up_normally,0,none,False,36,86,1.44,3.44,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,1118,1397,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000069,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl15.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl15,adl15,lying_on_back_getting_up_normally,lying_on_back_getting_up_normally,0,none,False,48,98,1.92,3.92,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,1118,1397,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000070,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl16.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl16,adl16,lying_sideways_to_back,lying_sideways_to_back,0,none,False,0,50,0.0,2.0,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,1137,1421,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000071,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl16.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl16,adl16,lying_sideways_to_back,lying_sideways_to_back,0,none,False,12,62,0.48,2.48,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,1137,1421,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000072,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl16.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl16,adl16,lying_sideways_to_back,lying_sideways_to_back,0,none,False,24,74,0.96,2.96,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,1137,1421,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000073,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl16.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl16,adl16,lying_sideways_to_back,lying_sideways_to_back,0,none,False,36,86,1.44,3.44,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,1137,1421,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000074,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl16.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl16,adl16,lying_sideways_to_back,lying_sideways_to_back,0,none,False,48,98,1.92,3.92,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,1137,1421,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000075,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl2.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl2,adl2,walking_quickly,walking_quickly,0,none,False,0,50,0.0,2.0,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,4876,6094,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000076,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl2.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl2,adl2,walking_quickly,walking_quickly,0,none,False,12,62,0.48,2.48,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,4876,6094,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000077,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl2.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl2,adl2,walking_quickly,walking_quickly,0,none,False,24,74,0.96,2.96,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,4876,6094,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000078,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl2.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl2,adl2,walking_quickly,walking_quickly,0,none,False,36,86,1.44,3.44,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,4876,6094,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000079,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl2.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl2,adl2,walking_quickly,walking_quickly,0,none,False,48,98,1.92,3.92,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,4876,6094,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000080,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl3.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl3,adl3,jogging,jogging,0,none,False,0,50,0.0,2.0,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,2429,3036,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000081,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl3.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl3,adl3,jogging,jogging,0,none,False,12,62,0.48,2.48,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,2429,3036,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000082,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl3.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl3,adl3,jogging,jogging,0,none,False,24,74,0.96,2.96,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,2429,3036,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000083,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl3.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl3,adl3,jogging,jogging,0,none,False,36,86,1.44,3.44,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,2429,3036,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000084,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl3.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl3,adl3,jogging,jogging,0,none,False,48,98,1.92,3.92,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,2429,3036,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000085,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl4.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl4,adl4,jumping,jumping,0,none,False,0,50,0.0,2.0,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,773,966,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000086,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl4.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl4,adl4,jumping,jumping,0,none,False,12,62,0.48,2.48,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,773,966,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000087,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl4.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl4,adl4,jumping,jumping,0,none,False,24,74,0.96,2.96,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,773,966,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000088,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl4.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl4,adl4,jumping,jumping,0,none,False,36,86,1.44,3.44,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,773,966,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000089,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl4.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl4,adl4,jumping,jumping,0,none,False,48,98,1.92,3.92,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,773,966,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000090,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl5.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl5,adl5,climbing_up_slowly,climbing_up_slowly,0,none,False,0,50,0.0,2.0,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,1592,1989,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
w25_00000091,bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\adl\user10\user10_adl5.csv,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset,user10,user10_adl5,adl5,climbing_up_slowly,climbing_up_slowly,0,none,False,12,62,0.48,2.48,25.0,50,12,"ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,jerk,roll,pitch,tilt_delta",20.0,25.0,uniform_20hz_time_interpolation_to_25hz,adl_sliding_capped,1592,1989,,,dataset_unit_map,wrist,bits,m/s^2,rad/s,m/s^2,rad/s,1.0,1.0,True,train
